time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.300597349962,0.799381823948,15.469145038,0.143768618824,0.0524993527092,0.0,-0.537203870666,1.36431300366,4.76985789065,0.13675113457,0.00307638490379,0.0,402.7993255693361,403.21285052683055,400.70982799740926,403.38367453407983
2.1000000000000014,-0.334013796355,0.884471701246,15.7598877494,0.152150031139,0.0532865559637,0.0,-0.576700601443,1.47280305017,4.92068417903,0.144995619739,0.0280217515978,0.0,476.51192423122507,478.41519791262095,476.9411009881302,477.5870342052473
2.1600000000000015,-0.369736942845,0.976005378691,16.0580328366,0.160589834482,0.0557574937509,0.0,-0.614265666496,1.57909230124,5.016805393,0.130181492252,0.0593299070488,0.0,461.6975061107513,464.16213397459984,462.98567208279667,461.835923959397
2.2200000000000015,-0.40803148254,1.07482490691,16.3664523717,0.168544418784,0.0589824407633,0.0,-0.662577184394,1.71563935167,5.26240517347,0.136976571768,0.0392235639886,0.0,508.71669000424225,507.27621330270495,507.4125566738184,507.91392582190485
2.2800000000000016,-0.449078308058,1.18139935115,16.6858716942,0.177015372533,0.0614246590635,0.0,-0.705865522434,1.83757678181,5.38402072935,0.148482454073,0.0435099254282,0.0,474.0239380439389,474.3540105224445,474.79401930855926,475.69310607929714
2.3400000000000016,-0.492902456912,1.29582936333,17.0145495838,0.18560882422,0.0638815636058,0.0,-0.75517011438,1.97754628165,5.57062721863,0.129819713795,0.0352595804448,0.0,495.91753405836704,495.31174207487555,496.31481217685,494.9595810093169
2.4000000000000017,-0.539603334817,1.41844746904,17.3522685445,0.193065342953,0.0663151366095,0.0,-0.80172264067,2.11035173786,5.68575243716,0.109889761111,0.0494734352886,0.0,476.2546826078097,477.34150579985265,478.20046972941986,476.692277378003
2.4600000000000017,-0.588769692124,1.54807461589,17.691239796,0.199236700909,0.0693053659888,0.0,-0.837406059832,2.21105584748,5.61339587617,0.082594475215,0.0505546025754,0.0,419.7677368312753,419.8632842278315,419.5819516244921,417.2145409641008
2.520000000000002,-0.640346950866,1.68445782663,18.0289553136,0.204380100555,0.0718838589803,0.0,-0.88208572169,2.33540742489,5.64335467561,0.0913398038156,0.0200833366876,0.0,453.40176071387737,450.9474204387682,452.5709837794927,453.28033987455103
2.580000000000002,-0.694744887555,1.82866403408,18.3697578655,0.209687558892,0.0729282022066,0.0,-0.931256248171,2.47183543895,5.71605241313,0.0819652660612,0.011426267745,0.0,467.604487301472,466.92938931930934,466.7418710804772,466.01559683231034
2.640000000000002,-0.752030457225,1.9809118218,18.713783807,0.214608991471,0.0739493122357,0.0,-0.97832388522,2.60341802698,5.75100764284,0.08214076597,0.0263471886025,0.0,456.4712007748247,457.6605185484423,455.8410878776577,455.8603844502841
2.700000000000002,-0.812113891272,2.14099295861,19.0592303669,0.219335535755,0.0756242032957,0.0,-1.02459188066,2.73293946045,5.76351390974,0.0710194662189,0.0308785997334,0.0,450.0876929717806,450.45455048067146,450.85322932685716,449.9584216699841
2.760000000000002,-0.874863770153,2.30850825729,19.4035778302,0.224110276204,0.0775028878553,0.0,-1.06723514494,2.85122350577,5.71471296338,0.092753070398,0.0321631190146,0.0,431.58626162838027,431.69506239058336,429.5468109756229,431.3915077045849
2.820000000000002,-0.940513038037,2.48407067544,19.748826533,0.229776855846,0.0794996934454,0.0,-1.12122692025,3.00119993863,5.79278619493,0.0976228096059,0.0354249482594,0.0,471.07501428149067,471.32758988928913,472.1217077116917,472.5043377158433
2.880000000000002,-1.00937714426,2.66854033201,20.0979084694,0.236003388669,0.0813578716406,0.0,-1.17440268754,3.14817390016,5.84261198245,0.113871859432,0.0201049168147,0.0,465.05342537865727,463.8518968297536,464.27518050281714,465.55732169677754
2.940000000000002,-1.081210607,2.86120126528,20.4469045015,0.242497868083,0.082623963206,0.0,-1.2201593467,3.27433236188,5.79049593848,0.0935506764273,0.023023572007,0.0,432.9749805800393,433.2205289328669,434.2023554376625,432.50419491735346
3.000000000000002,-1.15603333364,3.06215863574,20.7953260991,0.24795271746,0.0839196888159,0.0,-1.27402974512,3.42456717948,5.82298191781,0.0850418167237,0.0185744630315,0.0,461.9037338825824,461.5526416703239,460.3848574614882,459.7175714761008
3.0600000000000023,-1.23376502489,3.2711937131,21.1416569403,0.253426919366,0.0846231601227,0.0,-1.31713679796,3.54364766969,5.72159848267,0.101391149165,-0.00775041649818,0.0,418.9465748616192,416.65070150307787,417.1396714759729,418.57276562006206
3.1200000000000023,-1.31442035324,3.48841531551,21.48563825,0.259192396669,0.0838925403562,0.0,-1.37129943343,3.69741989717,5.74391186416,0.0825394602185,-0.022956971517,0.0,459.2834679822733,458.07564759295116,459.05926787588743,457.5680090012854
3.1800000000000024,-1.39844438667,3.71535389826,21.8324629256,0.263695215389,0.0826366187838,0.0,-1.42932611793,3.86738796228,5.81611213529,0.0526063447666,-0.017162296545,0.0,473.42711286086205,473.8728947719824,477.7983793333153,475.51409764908914
3.2400000000000024,-1.4856954542,3.95181386649,22.1808702919,0.267348291592,0.0818804235221,0.0,-1.47896985277,4.01474621895,5.79724789537,0.0737200650237,-0.00476592470921,0.0,447.8488225431855,448.8563358987608,446.7194248380256,448.4407282300842
3.3000000000000025,-1.57574009542,4.19658521825,22.5260452576,0.2717410785,0.0817326070431,0.0,-1.52253783264,4.14457356966,5.70873879147,0.0721800266949,0.0017838324918,0.0,424.81877770227874,425.38022951201265,425.33733544639796,425.2098118449149
3.3600000000000025,-1.66893633329,4.45094678327,22.8721874059,0.276156511139,0.0814047409293,0.0,-1.58392941584,4.33419745122,5.8282065841,0.0762706262049,-0.0267431291276,0.0,492.20841236026246,490.09228598506184,491.33376983024533,491.6406512220114
3.4200000000000026,-1.76561447083,4.7161124663,23.2232131772,0.280388491946,0.0798470234993,0.0,-1.63849521237,4.50478421192,5.87198612048,0.0554538442076,-0.0244438718016,0.0,470.60499213393274,470.7828834178135,471.17101252197375,469.56188841094604
3.4800000000000026,-1.86544350387,4.99122471287,23.5756747287,0.284589209002,0.0785342832611,0.0,-1.68900739203,4.66572653355,5.87632278238,0.0894727869182,-0.0171884267857,0.0,459.34092444113674,459.9160834958272,457.90589351018855,460.6081197576947
3.5400000000000027,-1.9683096915,5.2761355934,23.9286823658,0.290122162313,0.0773793957546,0.0,-1.73975101728,4.83152621111,5.89004407912,0.0972006946464,-0.0237230380215,0.0,463.4100117221532,462.89599094686224,463.3289358964834,463.9430077232836
3.6000000000000028,-2.07397266245,5.57021551629,24.2796434132,0.295881768544,0.0760306730392,0.0,-1.78227508597,4.97147583666,5.80869529709,0.0934644948007,-0.0200997222656,0.0,433.6334216600969,433.9377326985031,433.1736995862088,432.86742151546486
3.660000000000003,-2.18230945817,5.87328268008,24.6274431869,0.301420632968,0.0748937074503,0.0,-1.82885571076,5.13100991568,5.78429379221,0.0899107087282,-0.0167429008503,0.0,451.83181212046196,452.10248814539204,452.76122228320816,452.48214267321566
3.720000000000003,-2.29365431936,6.18689057765,24.9766630611,0.306567925608,0.07362502918,0.0,-1.88248477422,5.32268134343,5.85540430643,0.0759176563409,-0.0318487207387,0.0,484.59329637531226,483.4561972073325,482.8509514456787,481.7992458103738
3.780000000000003,-2.40765829265,6.50986194392,25.3231887587,0.311040096002,0.0716340501582,0.0,-1.91759637892,5.44334595008,5.69603843843,0.0716210084183,-0.0359941444629,0.0,409.4053491847738,409.035685442392,408.49290752605947,408.1143310714846
3.840000000000003,-2.52448084767,6.84324574009,25.6699209574,0.315144434751,0.069077893087,0.0,-1.97614476336,5.66927274219,5.86017493052,0.0610466529643,-0.0610437341342,0.0,512.7694318444425,510.9855443121919,511.8469482494726,511.0965058640207
3.900000000000003,-2.6441021856,7.1872734946,26.0174116082,0.318976973361,0.0652098267404,0.0,-2.01104743583,5.79854564518,5.72334220108,0.0690035027993,-0.0723838173855,0.0,418.91701654465425,417.9260667529053,418.9990606620038,419.69369024056255
3.960000000000003,-2.76603613542,7.54036789628,26.3606045098,0.322948307372,0.0612644445842,0.0,-2.05306610247,5.97131006213,5.7160423312,0.0598670608789,-0.0550197939233,0.0,460.9287234917153,462.29619214804677,461.76317307666824,461.04472527115314
4.020000000000002,-2.89037938072,7.90358470746,26.7025461801,0.32629132778,0.0583960896199,0.0,-2.09147341382,6.13593500333,5.68182245348,0.0457628805203,-0.0363020129894,0.0,451.7329953462142,453.23883782738574,455.20381425664885,454.07541197021
4.080000000000001,-3.01698113516,8.27664834476,27.0423151575,0.328874147188,0.0568162510753,0.0,-2.12845266952,6.29945897887,5.64366736661,0.0369730373934,-0.0115117471041,0.0,451.893366031182,453.8876369143665,452.7819454810181,452.07501115114457
4.14,-3.14567354346,8.65888493713,27.3779466035,0.330762911213,0.0559272864154,0.0,-2.1612778579,6.44175399092,5.54432704767,0.0172541818012,-0.0224151378198,0.0,433.09869547083275,432.18046451127714,432.9322088510315,431.26971491420875
4.199999999999998,-3.27641478537,9.05015013087,27.7091315678,0.331604260761,0.054733280833,0.0,-2.19668628918,6.6002159374,5.49518937686,0.00661625272452,-0.015293092137,0.0,448.09590211670957,448.674697298778,449.34735500182285,448.48378785208877
4.259999999999997,-3.40920094119,9.45048247499,28.0362260073,0.332322018674,0.0538222824748,0.0,-2.22948975885,6.74403489841,5.40824404482,0.0209444986527,-0.0149646416215,0.0,435.71946670739294,435.74703163375773,435.34535588453497,436.5428663609546
4.319999999999996,-3.54389069904,9.85905854882,28.3571254901,0.333326787624,0.0529324074835,0.0,-2.26015692919,6.87511186001,5.28887532733,0.00664628634093,-0.0145658024558,0.0,424.01818381397504,424.05255225148466,424.54512971957826,423.31608202833985
4.379999999999995,-3.68065731024,10.2769641517,28.6752379391,0.333502932616,0.0520301366019,0.0,-2.29864784866,7.05463365212,5.31445178659,-0.00577080433046,-0.0159990236391,0.0,471.18862269016955,471.0778985336564,471.7075941418959,470.74742916883037
4.439999999999993,-3.819443496,10.7038229686,28.9898251641,0.333842601148,0.0517025076483,0.0,-2.32757936327,7.17389867039,5.17247089801,0.0220676776728,0.00998892472728,0.0,415.06831478487743,417.3436117204,414.0544071778522,416.49710210406954
4.499999999999992,-3.96013884943,11.1388553975,29.2989914091,0.33465668244,0.0521170873023,0.0,-2.36232531237,7.32694153448,5.1330082643,-0.014692174197,-9.67944318117e-05,0.0,448.94645071334594,448.12702738730786,452.21694234409364,449.24524090821564
4.559999999999991,-4.1027814314,11.5820850985,29.6031325722,0.333507410431,0.05201489022,0.0,-2.3924799394,7.44716557396,5.00567345859,-0.0300418112017,-0.00512741449583,0.0,420.997677088454,420.5620741385449,418.79121083564667,417.4535061125245
4.6199999999999894,-4.24742494882,12.033623953,29.9030747044,0.331706939841,0.0519629770419,0.0,-2.42897507824,7.60357085323,4.99237439921,-0.0299400050718,0.00652775422819,0.0,456.77601135973845,457.7048176079408,456.2326297443761,456.2405023113646
4.679999999999988,-4.39428343632,12.4945610061,30.2025834348,0.329457286961,0.0524715413918,0.0,-2.46636086179,7.76039246367,4.99115766579,-0.0602564610322,0.0121128507176,0.0,460.0719886713859,460.513985618303,462.3281152226212,459.9317921081501
4.739999999999987,-4.54343537044,12.9650017041,30.5026793513,0.325893353032,0.0532074175542,0.0,-2.50544582462,7.92015031218,5.01191750741,-0.0577373790659,0.0125663894992,0.0,467.6535845619384,467.68878931388883,467.89087256121286,468.0847203246767
4.799999999999986,-4.69482185242,13.4441096031,30.8017567859,0.322776680685,0.0541232310257,0.0,-2.54087336435,8.04953419036,4.95767127812,-0.0423386893442,0.0201752422017,0.0,443.55919803213715,444.1837134163277,442.7569309236943,444.02056719532874
4.859999999999984,-4.84852205642,13.9318294671,31.1005199959,0.319666993154,0.0553127525777,0.0,-2.58257865536,8.207019816,5.00078814426,-0.0887246089135,0.0191163028778,0.0,473.54899454278967,473.467448621407,477.18457337819814,473.62718970216
4.919999999999983,-5.00460256555,14.4280024356,31.3993354388,0.314766233518,0.0570888403191,0.0,-2.62026460651,8.33131362758,4.96010579797,-0.0703960528666,0.0449903132095,0.0,447.16481345739027,449.26846992444126,446.98459720208086,448.4707197256868
4.979999999999982,-5.16284594904,14.9307429229,31.693498578,0.310263009942,0.0596565717873,0.0,-2.65475838992,8.42620394552,4.84611551939,-0.0865327411738,0.038000092839,0.0,423.0102227097977,422.4087511134791,422.4736957436216,421.07471124178477
5.0399999999999805,-5.32317776015,15.4389231665,31.9805228431,0.305299993898,0.0618743863231,0.0,-2.68986026749,8.51261783338,4.72225466793,-0.0760122120399,0.0348060288859,0.0,416.7932497935533,416.5146424793272,416.623723461931,417.536741013592
